ACCESSIONNUMBER	FILE_NUM	FILING_DATE	SIC_CODE	SCHEMAVERSION	SUBMISSIONTYPE	TESTORLIVE	OVER100PERSONSFLAG	OVER100ISSUERFLAG
0001104659-26-032177	021-577091               	19-MAR-2026		X0708	D	LIVE		
0002057125-26-000001	021-577090               	19-MAR-2026		X0708	D	LIVE		
0002122781-26-000001	021-577089               	19-MAR-2026		X0708	D	LIVE		
0001410109-26-000001	021-175503               	19-MAR-2026		X0708	D/A	LIVE		
0002006917-26-000001	021-501706               	19-MAR-2026		X0708	D/A	LIVE		
0002118436-26-000001	021-577088               	19-MAR-2026		X0708	D	LIVE		
0002088228-26-000001	021-577087               	19-MAR-2026		X0708	D	LIVE		
0001974083-26-000001	021-482882               	19-MAR-2026		X0708	D/A	LIVE		
0002122144-26-000001	021-577086               	19-MAR-2026		X0708	D	LIVE		
0001231919-26-000264	021-577085               	19-MAR-2026		X0708	D	LIVE		
0002101383-26-000002	021-574872               	19-MAR-2026		X0708	D/A	LIVE		
0002039538-26-000001	021-530308               	19-MAR-2026		X0708	D/A	LIVE		
0002111779-26-000001	021-577084               	19-MAR-2026		X0708	D	LIVE		
0002122242-26-000001	021-577083               	19-MAR-2026		X0708	D	LIVE		
0002045074-26-000001	021-531740               	19-MAR-2026		X0708	D/A	LIVE		
0002111766-26-000001	021-577082               	19-MAR-2026		X0708	D	LIVE		
0002116072-26-000001	021-577081               	19-MAR-2026		X0708	D	LIVE		
0002111453-26-000004	021-577080               	19-MAR-2026	1090	X0708	D	LIVE		
0001104659-26-032109	021-577079               	19-MAR-2026		X0708	D	LIVE		
0000950103-26-004419	021-577078               	19-MAR-2026	6211	X0708	D	LIVE		
0001601547-26-000004	021-235489               	19-MAR-2026		X0708	D/A	LIVE		
0002079102-26-000002	021-577077               	19-MAR-2026		X0708	D	LIVE		
0001825952-26-000001	021-377861               	19-MAR-2026		X0708	D/A	LIVE		
0002063598-26-000004	021-577076               	19-MAR-2026		X0708	D	LIVE		
0001814554-26-000049	021-577075               	19-MAR-2026		X0708	D	LIVE		
0001104659-26-032064	021-577074               	19-MAR-2026		X0708	D	LIVE		
0001213900-26-031834	021-577073               	19-MAR-2026	3841	X0708	D	LIVE		
0001493152-26-011612	021-577072               	19-MAR-2026	1000	X0708	D	LIVE		
0002090525-26-000001	021-577071               	19-MAR-2026		X0708	D	LIVE		
0001213900-26-031815	021-576844               	19-MAR-2026	3841	X0708	D/A	LIVE		
0002023927-26-000001	021-513991               	19-MAR-2026		X0708	D/A	LIVE		
0002122024-26-000001	021-577070               	19-MAR-2026		X0708	D	LIVE		
0002107642-26-000001	021-577069               	19-MAR-2026		X0708	D	LIVE		
0002119277-26-000001	021-577068               	19-MAR-2026		X0708	D	LIVE		
0001762994-26-000004	021-577067               	19-MAR-2026		X0708	D	LIVE		
0001918678-26-000001	021-438239               	19-MAR-2026		X0708	D/A	LIVE		
0002012789-26-000001	021-507292               	19-MAR-2026		X0708	D/A	LIVE		
0001828399-26-000001	021-577066               	19-MAR-2026		X0708	D	LIVE		
0001012975-26-000256	021-577065               	19-MAR-2026		X0708	D	LIVE		
0002060755-26-000018	021-577064               	19-MAR-2026		X0708	D	LIVE		
0002060472-26-000003	021-541762               	19-MAR-2026		X0708	D/A	LIVE		
0002031505-26-000003	021-577063               	19-MAR-2026		X0708	D	LIVE		
0002115849-26-000001	021-577062               	19-MAR-2026		X0708	D	LIVE		
0001096906-26-000347	021-577061               	19-MAR-2026		X0708	D	LIVE		
0002121365-26-000001	021-577060               	19-MAR-2026		X0708	D	LIVE		
0001710334-26-000002	021-411276               	19-MAR-2026		X0708	D/A	LIVE		
0001710502-26-000003	021-406058               	19-MAR-2026		X0708	D/A	LIVE		
0000905148-26-001396	021-77729                	19-MAR-2026		X0708	D/A	LIVE		
0000905148-26-001395	021-80776                	19-MAR-2026		X0708	D/A	LIVE		
0002122360-26-000001	021-577059               	19-MAR-2026		X0708	D	LIVE		
0000919574-26-001803	021-393291               	19-MAR-2026		X0708	D/A	LIVE		
0000905148-26-001394	021-93475-8C             	19-MAR-2026		X0708	D/A	LIVE		
0002065605-26-000001	021-544446               	19-MAR-2026		X0708	D/A	LIVE		
0000715579-26-000001	021-577058               	19-MAR-2026	6022	X0708	D	LIVE		
0002121285-26-000001	021-577057               	19-MAR-2026		X0708	D	LIVE		
0002122488-26-000001	021-577056               	19-MAR-2026		X0708	D	LIVE		
0002117651-26-000001	021-577055               	19-MAR-2026		X0708	D	LIVE		
0000905148-26-001393	021-121098               	19-MAR-2026		X0708	D/A	LIVE		
0002114204-26-000002	021-577054               	19-MAR-2026		X0708	D	LIVE		
0002120907-26-000002	021-577053               	19-MAR-2026		X0708	D	LIVE		
0000919574-26-001800	021-577052               	19-MAR-2026		X0708	D	LIVE		
0002112971-26-000001	021-577051               	19-MAR-2026		X0708	D	LIVE		
0001935351-26-000001	021-452638               	19-MAR-2026		X0708	D/A	LIVE		
0000935836-26-000160	021-509502               	19-MAR-2026		X0708	D/A	LIVE		
0002121617-26-000001	021-577050               	19-MAR-2026		X0708	D	LIVE		
0001886085-26-000001	021-415626               	19-MAR-2026		X0708	D/A	LIVE		
0001231919-26-000263	021-577049               	19-MAR-2026		X0708	D	LIVE		
0002121944-26-000001	021-577048               	19-MAR-2026		X0708	D	LIVE		
0002052561-26-000003	021-577047               	19-MAR-2026		X0708	D	LIVE		
0001315863-26-000247	021-334989               	19-MAR-2026		X0708	D/A	LIVE		
0002116701-26-000001	021-577046               	19-MAR-2026		X0708	D	LIVE		
0002004519-26-000001	021-505687               	19-MAR-2026		X0708	D/A	LIVE		
0000919574-26-001798	021-577045               	19-MAR-2026		X0708	D	LIVE		
0001896663-26-000002	021-577044               	19-MAR-2026		X0708	D	LIVE		
0002121700-26-000002	021-577043               	19-MAR-2026		X0708	D	LIVE		
0002038551-26-000001	021-525317               	19-MAR-2026		X0708	D/A	LIVE		
0002120735-26-000001	021-577042               	19-MAR-2026		X0708	D	LIVE		
0001486967-26-000001	021-139485               	19-MAR-2026		X0708	D/A	LIVE		
0002016139-26-000001	021-508477               	19-MAR-2026		X0708	D/A	LIVE		
0002008731-26-000001	021-502996               	19-MAR-2026		X0708	D/A	LIVE		
0001404203-26-000001	021-104946               	19-MAR-2026		X0708	D/A	LIVE		
0001867542-26-000001	021-577041               	19-MAR-2026		X0708	D	LIVE		
0002045917-26-000001	021-532602               	19-MAR-2026		X0708	D/A	LIVE		
0002026647-26-000001	021-516096               	19-MAR-2026		X0708	D/A	LIVE		
0002120518-26-000001	021-577040               	19-MAR-2026		X0708	D	LIVE		
0002120522-26-000001	021-577039               	19-MAR-2026		X0708	D	LIVE		
0001955017-26-000001	021-577038               	19-MAR-2026		X0708	D	LIVE		
0002118876-26-000001	021-577037               	19-MAR-2026		X0708	D	LIVE		
0002117112-26-000001	021-577036               	19-MAR-2026		X0708	D	LIVE		
0000929638-26-001066	021-577035               	19-MAR-2026		X0708	D	LIVE		
0002122035-26-000001	021-577034               	19-MAR-2026		X0708	D	LIVE		
0001901716-26-000003	021-427178               	19-MAR-2026		X0708	D/A	LIVE		
0000945621-26-000464	021-577033               	19-MAR-2026		X0708	D	LIVE		
0002017310-26-000001	021-510981               	19-MAR-2026		X0708	D/A	LIVE		
0002081378-26-000001	021-554728               	19-MAR-2026		X0708	D/A	LIVE		
0001578117-26-000002	021-577032               	19-MAR-2026		X0708	D	LIVE		
0002119834-26-000001	021-577031               	19-MAR-2026		X0708	D	LIVE		
0002102700-26-000001	021-577030               	19-MAR-2026		X0708	D	LIVE		
0001985727-26-000001	021-487090               	19-MAR-2026		X0708	D/A	LIVE		
0001635118-26-000003	021-234999               	19-MAR-2026		X0708	D/A	LIVE		
0002049192-26-000002	021-577029               	19-MAR-2026		X0708	D	LIVE		
0002105716-26-000001	021-577028               	19-MAR-2026		X0708	D	LIVE		
0002033892-26-000002	021-573765               	19-MAR-2026		X0708	D/A	LIVE		
0002122423-26-000001	021-577027               	19-MAR-2026		X0708	D	LIVE		
0002121966-26-000001	021-577026               	19-MAR-2026		X0708	D	LIVE		
0002050072-26-000001	021-534163               	19-MAR-2026		X0708	D/A	LIVE		
0002047226-26-000003	021-532665               	19-MAR-2026		X0708	D/A	LIVE		
0001835313-26-000001	021-385745               	19-MAR-2026		X0708	D/A	LIVE		
0002047244-26-000003	021-532663               	19-MAR-2026		X0708	D/A	LIVE		
0001493152-26-011561	021-577025               	19-MAR-2026		X0708	D	LIVE		
0001493152-26-011559	021-577024               	19-MAR-2026		X0708	D	LIVE		
0001493152-26-011557	021-577023               	19-MAR-2026		X0708	D	LIVE		
0002113822-26-000001	021-577022               	19-MAR-2026		X0708	D	LIVE		
0002122263-26-000001	021-577021               	19-MAR-2026		X0708	D	LIVE		
0000902664-26-001691	021-577020               	19-MAR-2026		X0708	D	LIVE		
0002122237-26-000001	021-577019               	19-MAR-2026		X0708	D	LIVE		
0002060710-26-000002	021-541784               	19-MAR-2026		X0708	D/A	LIVE		
0002113040-26-000001	021-577018               	19-MAR-2026		X0708	D	LIVE		
0001697151-26-000003	021-444191               	19-MAR-2026		X0708	D/A	LIVE		
0002112633-26-000001	021-577017               	19-MAR-2026		X0708	D	LIVE		
0002074263-26-000001	021-577016               	19-MAR-2026		X0708	D	LIVE		
0001861068-26-000001	021-398556               	19-MAR-2026		X0708	D/A	LIVE		
0001765180-26-000001	021-330777               	19-MAR-2026		X0708	D/A	LIVE		
0000929638-26-001065	021-577015               	19-MAR-2026		X0708	D	LIVE		
0002121640-26-000001	021-577014               	19-MAR-2026		X0708	D	LIVE		
0001123292-26-000475	021-540802               	19-MAR-2026		X0708	D/A	LIVE		
0000902664-26-001687	021-577013               	19-MAR-2026		X0708	D	LIVE		
0002120949-26-000001	021-577012               	19-MAR-2026		X0708	D	LIVE		
0002117545-26-000001	021-577011               	19-MAR-2026		X0708	D	LIVE		
0002120850-26-000001	021-577010               	19-MAR-2026		X0708	D	LIVE		
0002117605-26-000001	021-577009               	19-MAR-2026		X0708	D	LIVE		
0002122249-26-000001	021-577008               	19-MAR-2026		X0708	D	LIVE		
0001934245-26-000001	021-577007               	19-MAR-2026	3949	X0708	D	LIVE		
0001893876-26-000003	021-421252               	19-MAR-2026		X0708	D/A	LIVE		
0002117600-26-000001	021-577006               	19-MAR-2026		X0708	D	LIVE		
0002049165-26-000002	021-577005               	19-MAR-2026		X0708	D	LIVE		
0000919574-26-001795	021-577004               	19-MAR-2026		X0708	D	LIVE		
0000919574-26-001793	021-541520               	19-MAR-2026		X0708	D/A	LIVE		
0002049512-26-000002	021-577003               	19-MAR-2026		X0708	D	LIVE		
0000919574-26-001791	021-511328               	19-MAR-2026		X0708	D/A	LIVE		
0000905729-26-000055	021-577002               	19-MAR-2026		X0708	D	LIVE		
0000919574-26-001790	021-541518               	19-MAR-2026		X0708	D/A	LIVE		
0000905729-26-000054	021-577001               	19-MAR-2026		X0708	D	LIVE		
0000919574-26-001787	021-541515               	19-MAR-2026		X0708	D/A	LIVE		
0000905729-26-000053	021-577000               	19-MAR-2026		X0708	D	LIVE		
0000905729-26-000052	021-576999               	19-MAR-2026		X0708	D	LIVE		
0000905729-26-000051	021-576998               	19-MAR-2026		X0708	D	LIVE		
0000905729-26-000050	021-576997               	19-MAR-2026		X0708	D	LIVE		
0000905729-26-000049	021-576996               	19-MAR-2026		X0708	D	LIVE		
0000905729-26-000048	021-576995               	19-MAR-2026		X0708	D	LIVE		
0001486268-26-000002	021-139384               	19-MAR-2026		X0708	D/A	LIVE		
0001458399-26-000002	021-127763               	19-MAR-2026		X0708	D/A	LIVE		
0002060804-26-000001	021-541643               	19-MAR-2026		X0708	D/A	LIVE		
0001172134-26-000005	021-576956               	19-MAR-2026		X0708	D/A	LIVE		
0002117563-26-000001	021-576994               	19-MAR-2026		X0708	D	LIVE		
0002043410-26-000005	021-529810               	19-MAR-2026		X0708	D/A	LIVE		
0001853541-26-000001	021-393822               	19-MAR-2026		X0708	D/A	LIVE		
0002042899-26-000005	021-529813               	19-MAR-2026		X0708	D/A	LIVE		
0002078681-26-000002	021-576993               	19-MAR-2026		X0708	D	LIVE		
0002043365-26-000005	021-529807               	19-MAR-2026		X0708	D/A	LIVE		
0002014004-26-000001	021-508670               	19-MAR-2026		X0708	D/A	LIVE		
0001470831-26-000292	021-537980               	19-MAR-2026		X0708	D/A	LIVE		
0002120577-26-000001	021-576992               	19-MAR-2026		X0708	D	LIVE		
0002121006-26-000001	021-576991               	19-MAR-2026		X0708	D	LIVE		
0002122300-26-000001	021-576990               	19-MAR-2026		X0708	D	LIVE		
0002113959-26-000001	021-576989               	19-MAR-2026		X0708	D	LIVE		
0002114656-26-000001	021-576988               	19-MAR-2026		X0708	D	LIVE		
0002116643-26-000001	021-576987               	19-MAR-2026		X0708	D	LIVE		
0002116913-26-000001	021-576986               	19-MAR-2026		X0708	D	LIVE		
0002116645-26-000001	021-576985               	19-MAR-2026		X0708	D	LIVE		
0002116648-26-000001	021-576984               	19-MAR-2026		X0708	D	LIVE		
0001954925-26-000004	021-466244               	19-MAR-2026		X0708	D/A	LIVE		
0002099625-26-000002	021-576976               	19-MAR-2026		X0708	D	LIVE		
0001493152-26-011389	021-576973               	19-MAR-2026	1040	X0708	D	LIVE		
0002114245-26-000001	021-576967               	19-MAR-2026		X0708	D	LIVE		
0002035685-26-000003	021-576975               	19-MAR-2026		X0708	D	LIVE		
0002122315-26-000001	021-576979               	19-MAR-2026		X0708	D	LIVE		
0001974102-26-000001	021-479584               	19-MAR-2026		X0708	D/A	LIVE		
0002114243-26-000002	021-576969               	19-MAR-2026		X0708	D	LIVE		
0002119268-26-000001	021-576972               	19-MAR-2026		X0708	D	LIVE		
0001493152-26-011403	021-576981               	19-MAR-2026	3949	X0708	D	LIVE		
0002121907-26-000001	021-576982               	19-MAR-2026		X0708	D	LIVE		
0002051793-26-000001	021-576971               	19-MAR-2026		X0708	D	LIVE		
0001991553-26-000003	021-508084               	19-MAR-2026		X0708	D/A	LIVE		
0002114805-26-000001	021-576983               	19-MAR-2026		X0708	D	LIVE		
0002122312-26-000001	021-576978               	19-MAR-2026		X0708	D	LIVE		
0001955754-26-000001	021-466447               	19-MAR-2026		X0708	D/A	LIVE		
0002114240-26-000002	021-576970               	19-MAR-2026		X0708	D	LIVE		
0002121677-26-000001	021-576974               	19-MAR-2026		X0708	D	LIVE		
0002119208-26-000001	021-576968               	19-MAR-2026		X0708	D	LIVE		
0002122245-26-000001	021-576977               	19-MAR-2026		X0708	D	LIVE		
0001684880-26-000003	021-270812               	19-MAR-2026		X0708	D/A	LIVE		
0002056999-26-000003	021-539003               	19-MAR-2026		X0708	D/A	LIVE		
0001821411-26-000001	021-576980               	19-MAR-2026		X0708	D	LIVE		
0001954925-26-000003	021-471148               	19-MAR-2026		X0708	D/A	LIVE		
0002114242-26-000002	021-576966               	18-MAR-2026		X0708	D	LIVE		
0002122302-26-000001	021-576965               	18-MAR-2026		X0708	D	LIVE		
0002118455-26-000002	021-576964               	18-MAR-2026		X0708	D	LIVE		
0000950142-26-000771	021-553519               	18-MAR-2026		X0708	D/A	LIVE		
0002113734-26-000001	021-576963               	18-MAR-2026		X0708	D	LIVE		
0002060174-26-000003	021-541101               	18-MAR-2026		X0708	D/A	LIVE		
0001968836-26-000001	021-476514               	18-MAR-2026		X0708	D/A	LIVE		
0001470831-26-000289	021-576962               	18-MAR-2026		X0708	D	LIVE		
0001142022-26-000001	021-40468                	18-MAR-2026		X0708	D/A	LIVE		
0001921446-26-000001	021-440443               	18-MAR-2026		X0708	D/A	LIVE		
0001460174-26-000001	021-381819               	18-MAR-2026		X0708	D/A	LIVE		
0000904454-26-000193	021-576961               	18-MAR-2026		X0708	D	LIVE		
0001870611-26-000004	021-576960               	18-MAR-2026		X0708	D	LIVE		
0001749043-26-000003	021-576959               	18-MAR-2026		X0708	D	LIVE		
0002122251-26-000001	021-576958               	18-MAR-2026		X0708	D	LIVE		
0001995045-26-000005	021-493121               	18-MAR-2026		X0708	D/A	LIVE		
0002090234-26-000001	021-576957               	18-MAR-2026		X0708	D	LIVE		
0001172134-26-000004	021-576956               	18-MAR-2026		X0708	D	LIVE		
0002121789-26-000001	021-576955               	18-MAR-2026		X0708	D	LIVE		
0001470831-26-000288	021-576954               	18-MAR-2026		X0708	D	LIVE		
0002110331-26-000001	021-576953               	18-MAR-2026		X0708	D	LIVE		
0002122020-26-000001	021-576952               	18-MAR-2026		X0708	D	LIVE		
0002121941-26-000001	021-576951               	18-MAR-2026		X0708	D	LIVE		
0002120667-26-000001	021-576950               	18-MAR-2026		X0708	D	LIVE		
0001493152-26-011241	021-576949               	18-MAR-2026		X0708	D	LIVE		
0002116856-26-000001	021-576948               	18-MAR-2026		X0708	D	LIVE		
0002121998-26-000001	021-576947               	18-MAR-2026		X0708	D	LIVE		
0001327542-26-000001	021-175457               	18-MAR-2026		X0708	D/A	LIVE		
0002120368-26-000001	021-576946               	18-MAR-2026		X0708	D	LIVE		
0002104691-26-000002	021-576924               	18-MAR-2026		X0708	D/A	LIVE		
0001545443-26-000001	021-175450               	18-MAR-2026		X0708	D/A	LIVE		
0002120669-26-000001	021-576945               	18-MAR-2026		X0708	D	LIVE		
0001395800-26-000001	021-101873               	18-MAR-2026		X0708	D/A	LIVE		
0002122000-26-000001	021-576944               	18-MAR-2026		X0708	D	LIVE		
0001395808-26-000001	021-101868               	18-MAR-2026		X0708	D/A	LIVE		
0000902664-26-001676	021-541212               	18-MAR-2026		X0708	D/A	LIVE		
0002120989-26-000001	021-576943               	18-MAR-2026		X0708	D	LIVE		
0002121615-26-000001	021-576942               	18-MAR-2026		X0708	D	LIVE		
0000905148-26-001383	021-91581                	18-MAR-2026		X0708	D/A	LIVE		
0001198040-26-000001	021-175466               	18-MAR-2026		X0708	D/A	LIVE		
0001545712-26-000001	021-175648               	18-MAR-2026		X0708	D/A	LIVE		
0001712160-26-000003	021-576941               	18-MAR-2026		X0708	D	LIVE		
0002098751-26-000001	021-567016               	18-MAR-2026		X0708	D/A	LIVE		
0002085516-26-000001	021-576940               	18-MAR-2026		X0708	D	LIVE		
0001062993-26-001519	021-576939               	18-MAR-2026		X0708	D	LIVE		
0002088320-26-000008	021-462286               	18-MAR-2026		X0708	D/A	LIVE		
0001213900-26-030620	021-576938               	18-MAR-2026		X0708	D	LIVE		
0002122215-26-000001	021-576937               	18-MAR-2026		X0708	D	LIVE		
0001213900-26-030617	021-576936               	18-MAR-2026		X0708	D	LIVE		
0001952526-26-000003	021-463317               	18-MAR-2026		X0708	D/A	LIVE		
0002047332-26-000003	021-531102               	18-MAR-2026		X0708	D/A	LIVE		
0002109817-26-000002	021-576935               	18-MAR-2026		X0708	D	LIVE		
0002122221-26-000001	021-576934               	18-MAR-2026		X0708	D	LIVE		
0001816695-26-000003	021-370222               	18-MAR-2026		X0708	D/A	LIVE		
0002120904-26-000001	021-576933               	18-MAR-2026		X0708	D	LIVE		
0001804435-26-000003	021-361381               	18-MAR-2026		X0708	D/A	LIVE		
0002103865-26-000001	021-576932               	18-MAR-2026		X0708	D	LIVE		
0002019092-26-000002	021-518935               	18-MAR-2026		X0708	D/A	LIVE		
0001804211-26-000003	021-361377               	18-MAR-2026		X0708	D/A	LIVE		
0001896409-26-000003	021-423039               	18-MAR-2026		X0708	D/A	LIVE		
0002121766-26-000001	021-576931               	18-MAR-2026		X0708	D	LIVE		
0002015088-26-000002	021-507383               	18-MAR-2026		X0708	D/A	LIVE		
0000905148-26-001378	021-217309               	18-MAR-2026		X0708	D/A	LIVE		
0002121278-26-000001	021-576930               	18-MAR-2026		X0708	D	LIVE		
0001343394-26-000003	021-303013               	18-MAR-2026		X0708	D/A	LIVE		
0002104167-26-000004	021-573393               	18-MAR-2026		X0708	D/A	LIVE		
0002107604-26-000001	021-576929               	18-MAR-2026		X0708	D	LIVE		
0001135856-26-000003	021-245023               	18-MAR-2026		X0708	D/A	LIVE		
0002109817-26-000001	021-576928               	18-MAR-2026		X0708	D	LIVE		
0000942895-26-000002	021-576927               	18-MAR-2026	6035	X0708	D	LIVE		
0001601405-26-000003	021-303083               	18-MAR-2026		X0708	D/A	LIVE		
0002117655-26-000001	021-576926               	18-MAR-2026		X0708	D	LIVE		
0002111653-26-000001	021-576925               	18-MAR-2026		X0708	D	LIVE		
0002033353-26-000003	021-521409               	18-MAR-2026		X0708	D/A	LIVE		
0002104691-26-000001	021-576924               	18-MAR-2026		X0708	D	LIVE		
0001346194-26-000001	021-83718                	18-MAR-2026		X0708	D/A	LIVE		
0001470831-26-000287	021-541380               	18-MAR-2026		X0708	D/A	LIVE		
0001231919-26-000261	021-470381               	18-MAR-2026		X0708	D/A	LIVE		
0002119890-26-000001	021-576923               	18-MAR-2026		X0708	D	LIVE		
0002079876-26-000001	021-576922               	18-MAR-2026		X0708	D	LIVE		
0002047554-26-000001	021-531856               	18-MAR-2026		X0708	D/A	LIVE		
0002112313-26-000001	021-576921               	18-MAR-2026		X0708	D	LIVE		
0002060633-26-000002	021-541427               	18-MAR-2026		X0708	D/A	LIVE		
0001765421-26-000003	021-331563               	18-MAR-2026		X0708	D/A	LIVE		
0002121628-26-000001	021-576920               	18-MAR-2026		X0708	D	LIVE		
0001993452-26-000001	021-500666               	18-MAR-2026		X0708	D/A	LIVE		
0002121301-26-000001	021-576919               	18-MAR-2026		X0708	D	LIVE		
0001993444-26-000001	021-500672               	18-MAR-2026		X0708	D/A	LIVE		
0002118194-26-000001	021-576918               	18-MAR-2026		X0708	D	LIVE		
0001818685-26-000003	021-560123               	18-MAR-2026		X0708	D/A	LIVE		
0002083966-26-000001	021-558313               	18-MAR-2026		X0708	D/A	LIVE		
0002120572-26-000001	021-576917               	18-MAR-2026		X0708	D	LIVE		
0001012975-26-000254	021-576916               	18-MAR-2026		X0708	D	LIVE		
0001099910-26-000125	021-576915               	18-MAR-2026		X0708	D	LIVE		
0002122038-26-000001	021-576914               	18-MAR-2026		X0708	D	LIVE		
0002120769-26-000001	021-576913               	18-MAR-2026		X0708	D	LIVE		
0001731793-26-000002	021-576912               	18-MAR-2026		X0708	D	LIVE		
0001898572-26-000001	021-543904               	18-MAR-2026		X0708	D/A	LIVE		
0002111085-26-000001	021-576911               	18-MAR-2026		X0708	D	LIVE		
0002079193-26-000003	021-576910               	18-MAR-2026		X0708	D	LIVE		
0002121969-26-000001	021-576909               	18-MAR-2026		X0708	D	LIVE		
0002111086-26-000001	021-576908               	18-MAR-2026		X0708	D	LIVE		
0002121989-26-000001	021-576907               	18-MAR-2026		X0708	D	LIVE		
0001062993-26-001514	021-576906               	18-MAR-2026		X0708	D	LIVE		
0002122017-26-000001	021-576905               	18-MAR-2026		X0708	D	LIVE		
0002121059-26-000001	021-576904               	18-MAR-2026		X0708	D	LIVE		
0002108311-26-000001	021-576902               	18-MAR-2026		X0708	D	LIVE		
0002045190-26-000003	021-576901               	18-MAR-2026		X0708	D	LIVE		
0001213900-26-030404	021-476179               	18-MAR-2026		X0708	D/A	LIVE		
0000945621-26-000461	021-542171               	18-MAR-2026		X0708	D/A	LIVE		
0000843550-26-000001	021-235996               	18-MAR-2026		X0708	D/A	LIVE		
0000827668-26-000001	021-235992               	18-MAR-2026		X0708	D/A	LIVE		
0000820945-26-000001	021-235994               	18-MAR-2026		X0708	D/A	LIVE		
0001999784-26-000024	021-509114               	18-MAR-2026	6798	X0708	D/A	LIVE		
0002051253-26-000001	021-542248               	18-MAR-2026		X0708	D/A	LIVE		
0000891839-26-000081	021-576900               	18-MAR-2026		X0708	D	LIVE		
0000891839-26-000080	021-563958               	18-MAR-2026		X0708	D/A	LIVE		
0002095641-26-000002	021-571240               	18-MAR-2026		X0708	D/A	LIVE		
0002121687-26-000001	021-576899               	18-MAR-2026		X0708	D	LIVE		
0002118849-26-000001	021-576898               	18-MAR-2026		X0708	D	LIVE		
0001514805-26-000003	021-211602               	18-MAR-2026		X0708	D/A	LIVE		
0002120725-26-000001	021-576897               	18-MAR-2026		X0708	D	LIVE		
0002109236-26-000001	021-576896               	18-MAR-2026		X0708	D	LIVE		
0002116577-26-000001	021-576895               	18-MAR-2026		X0708	D	LIVE		
0001806852-26-000001	021-363030               	18-MAR-2026		X0708	D/A	LIVE		
0002118265-26-000002	021-575999               	18-MAR-2026		X0708	D/A	LIVE		
0001347716-26-000001	021-84175                	18-MAR-2026		X0708	D/A	LIVE		
0001013594-26-000371	021-87496                	18-MAR-2026		X0708	D/A	LIVE		
0001013594-26-000370	021-45940                	18-MAR-2026		X0708	D/A	LIVE		
0000945621-26-000460	021-576894               	18-MAR-2026		X0708	D	LIVE		
0002115098-26-000001	021-576893               	18-MAR-2026		X0708	D	LIVE		
0000945621-26-000459	021-541301               	18-MAR-2026		X0708	D/A	LIVE		
0000945621-26-000458	021-541302               	18-MAR-2026		X0708	D/A	LIVE		
0002098691-26-000002	021-576865               	18-MAR-2026		X0708	D/A	LIVE		
0002115097-26-000001	021-576892               	18-MAR-2026		X0708	D	LIVE		
0002096162-26-000001	021-576891               	18-MAR-2026		X0708	D	LIVE		
0001852711-26-000004	021-394226               	18-MAR-2026		X0708	D/A	LIVE		
0001943190-26-000001	021-475982               	18-MAR-2026		X0708	D/A	LIVE		
0001943202-26-000001	021-475981               	18-MAR-2026		X0708	D/A	LIVE		
0001652534-26-000003	021-576890               	18-MAR-2026		X0708	D	LIVE		
0002078049-26-000002	021-576889               	18-MAR-2026		X0708	D	LIVE		
0002120992-26-000001	021-576888               	18-MAR-2026		X0708	D	LIVE		
0002120746-26-000001	021-576887               	18-MAR-2026		X0708	D	LIVE		
0002121723-26-000001	021-576886               	18-MAR-2026		X0708	D	LIVE		
0002063017-26-000001	021-542232               	18-MAR-2026		X0708	D/A	LIVE		
0002120545-26-000001	021-576885               	18-MAR-2026		X0708	D	LIVE		
0002121693-26-000001	021-576884               	18-MAR-2026		X0708	D	LIVE		
0002105222-26-000001	021-576883               	18-MAR-2026		X0708	D	LIVE		
0002121571-26-000001	021-576882               	18-MAR-2026		X0708	D	LIVE		
0002104704-26-000001	021-576881               	18-MAR-2026		X0708	D	LIVE		
0002056809-26-000001	021-576880               	18-MAR-2026		X0708	D	LIVE		
0002106399-26-000001	021-576879               	18-MAR-2026		X0708	D	LIVE		
0001571029-26-000001	021-193337               	18-MAR-2026		X0708	D/A	LIVE		
0001571026-26-000001	021-193336               	18-MAR-2026		X0708	D/A	LIVE		
0002087169-26-000002	021-576878               	18-MAR-2026		X0708	D	LIVE		
0001545236-26-000002	021-576877               	18-MAR-2026	4950	X0708	D	LIVE		
0001995074-26-000002	021-576876               	18-MAR-2026		X0708	D	LIVE		
0000902664-26-001658	021-334823               	18-MAR-2026		X0708	D/A	LIVE		
0001802619-26-000001	021-360643               	18-MAR-2026		X0708	D/A	LIVE		
0000902664-26-001657	021-334824               	18-MAR-2026		X0708	D/A	LIVE		
0001796009-26-000001	021-355240               	18-MAR-2026		X0708	D/A	LIVE		
0002117298-26-000001	021-576875               	18-MAR-2026		X0708	D	LIVE		
0002108444-26-000001	021-576874               	18-MAR-2026		X0708	D	LIVE		
0002112600-26-000001	021-576873               	18-MAR-2026		X0708	D	LIVE		
0002061212-26-000002	021-541280               	18-MAR-2026		X0708	D/A	LIVE		
0002111165-26-000001	021-576872               	18-MAR-2026		X0708	D	LIVE		
0001123292-26-000470	021-542120               	18-MAR-2026	6798	X0708	D/A	LIVE		
0002089128-26-000001	021-576871               	18-MAR-2026		X0708	D	LIVE		
0002114813-26-000001	021-576870               	18-MAR-2026		X0708	D	LIVE		
0002114851-26-000001	021-576869               	18-MAR-2026		X0708	D	LIVE		
0002114575-26-000001	021-576868               	18-MAR-2026		X0708	D	LIVE		
